customer_id,segment,purchase_frequency,avg_order_value,first_purchase_date,last_purchase_date
CUST_000359,High-Value,5.142506943163298,319.4083926185462,,
CUST_000360,Low,1.9686959551820942,19.615419179553825,,
CUST_000361,High-Value,11.08164769935177,280.99402830200955,,
CUST_000362,High-Value,3.7162677427310773,118.81602071929105,,
CUST_000363,Medium,12.301058561710542,85.2942809957878,,
CUST_000364,Low,10.896516172340664,32.806417841050376,,
CUST_000365,Low,1.6554509835299258,11.532233430100977,,
CUST_000366,Medium,5.911112791631973,89.93927620786778,,
CUST_000367,Medium,5.164857782198915,73.29982222099795,,
CUST_000368,Low,0.7039896623255038,4.11062352463862,,
CUST_000369,Low,5.510059914329708,4.43809060416199,,
CUST_000370,Low,3.440760272308862,20.82618189519821,,
CUST_000371,High-Value,7.921643801006686,183.9945170236353,,
CUST_000372,Medium,10.062679501124892,68.39461982066963,,
CUST_000373,Low,14.441904753288451,5.250286506716089,,
CUST_000374,Low,0.7328847637795524,19.12646814328105,,
CUST_000375,Low,8.926366737196313,23.30976833493354,,
CUST_000376,Low,7.555810372993516,63.04195856123233,,
CUST_000377,Low,2.284610102304256,79.8672599045232,,
CUST_000378,Medium,11.168987423636928,22.980409739281388,,
CUST_000379,Low,0.1637303918058973,14.392082827210782,,
CUST_000380,Medium,12.744738765014255,53.847424176700606,,
CUST_000381,Low,5.051308290043125,59.85183188886844,,
CUST_000382,Low,4.611867834494701,78.35605660256907,,
CUST_000383,Medium,24.11858212254034,93.14869030167343,,
CUST_000384,High-Value,12.41250259334294,215.949278767824,,
CUST_000385,Low,3.7100098517241076,10.06901462946865,,
CUST_000386,Low,0.6486833036366324,10.03267993704787,,
CUST_000387,Low,6.0624775344272495,43.375900026514635,,
CUST_000388,Medium,8.175658427624057,72.19372574235648,,
CUST_000389,Low,4.551242631616551,54.85554917980131,,
CUST_000390,High-Value,6.33693873602857,127.16158900985228,,
CUST_000391,Low,16.162373304345213,106.15093407809653,,
CUST_000392,High-Value,2.7318765141942127,145.45415003667657,,
CUST_000393,Low,3.598291688480397,107.67643280036313,,
CUST_000394,Low,4.8707056196902005,59.665496846358124,,
CUST_000395,Low,3.034764660653119,64.85189358930371,,
CUST_000396,Medium,2.421747717553071,71.67932899464672,,
CUST_000397,Low,4.552377773061788,80.0047045780558,,
CUST_000398,Medium,1.711631713862766,192.60012290744794,,
CUST_000399,Medium,15.023377588966074,25.14511553430402,,
CUST_000400,Low,1.2876371080948412,5.559690488635271,,
CUST_000401,Low,1.4999837301042964,10.368632941373212,,
CUST_000402,Low,0.28519223186994613,45.75014216723355,,
CUST_000403,High-Value,8.325280745111682,286.86962931847535,,
CUST_000404,Low,2.2044158822714914,59.392087392236455,,
CUST_000405,Low,9.339786580888704,65.17417947772982,,
CUST_000406,Low,1.0186635554906163,75.61191662800563,,
CUST_000407,Low,3.029082395875608,21.6455244729816,,
CUST_000408,Medium,12.052264656982086,77.91034270286178,,
CUST_000409,Medium,3.0662066328774467,78.27587036815963,,
CUST_000410,Low,0.444104251753648,106.52287484225613,,
CUST_000411,Medium,6.15535581207976,117.2473259997422,,
CUST_000412,High-Value,6.177681037557747,250.79917303111742,,
CUST_000413,Low,3.276167072618777,55.149301162005685,,
CUST_000414,Low,1.2300165290704026,55.962819066466345,,
CUST_000415,Low,5.209858927581541,30.67824140233277,,
CUST_000416,Low,1.9903116749613439,7.455520953104937,,
CUST_000417,Medium,6.420858135127304,66.42737307419307,,
CUST_000418,Medium,8.00231622302303,28.24732580248279,,
CUST_000419,Medium,5.626823779698039,46.516687721984184,,
CUST_000420,Medium,3.083951752480362,45.72716709943429,,
CUST_000421,Medium,4.64801496062391,74.43375062903073,,
CUST_000422,Medium,3.4126580994034903,94.76486001290719,,
CUST_000423,Low,0.9551543053376823,46.83944226787712,,
CUST_000424,Medium,3.995922036762205,21.005176933827055,,
CUST_000425,Low,6.8377364542977945,49.31880260840327,,
CUST_000426,Low,13.422346999564832,45.02873016924973,,
CUST_000427,Low,1.1534479639383506,161.88553972269904,,
CUST_000428,Low,0.8853739431343981,12.676285868076766,,
CUST_000429,Medium,2.437190280253329,91.46124932511476,,
CUST_000430,High-Value,6.63146127629399,192.65917667868894,,
CUST_000431,Medium,5.614967218361099,117.76298168613171,,
CUST_000432,Low,0.5104262124123756,26.310967608777936,,
CUST_000433,Low,4.47982458539193,25.22420127077811,,
CUST_000434,Low,3.0098376650447767,36.82968905509811,,
CUST_000435,Medium,3.317548621379853,113.8615082722353,,
CUST_000436,Low,4.0244162645757084,74.14245167731285,,
CUST_000437,Medium,1.4649637673979132,82.32223076591511,,
CUST_000438,Low,1.2007839802950915,28.252991125824533,,
CUST_000439,Low,5.359170286560008,84.8823927971853,,
CUST_000440,Medium,5.441709699344877,75.28883712286992,,
CUST_000441,Low,2.547697746930602,42.88641352721502,,
CUST_000442,Low,15.80357920933087,42.282807905414,,
CUST_000443,Medium,2.929343928961468,42.88376738335793,,
CUST_000444,Low,6.418401069478649,21.44741104342269,,
CUST_000445,Low,0.12212781906245972,77.98591809921936,,
CUST_000446,Low,7.924646970113906,31.78790119030865,,
CUST_000447,Low,1.1308159142826224,66.22034274318243,,
CUST_000448,Low,1.2025152010699236,15.941271515862166,,
CUST_000449,Medium,2.8472518662864172,26.01023250913096,,
CUST_000450,Low,1.626006360222647,129.8122407060393,,
CUST_000451,Low,7.696824125705656,10.122528133100332,,
CUST_000452,Medium,2.22639796110379,60.68233301720112,,
CUST_000453,High-Value,2.5447778828095897,354.79422779102987,,
CUST_000454,Low,9.672321006556302,120.57166252306337,,
CUST_000455,Low,1.5006203205295412,13.278756726245478,,
CUST_000456,Medium,3.701449504955026,89.05383400958178,,
CUST_000457,Low,7.4703321103804585,76.10587484866915,,
CUST_000458,Low,1.787647224445342,34.49478358619196,,
CUST_000459,High-Value,2.144265020251702,171.6879606047095,,
CUST_000460,High-Value,12.135683097928005,211.0723946652355,,
CUST_000461,Low,0.9588798266748906,52.452207952123715,,
CUST_000462,Low,19.140807386773144,48.54192848374232,,
CUST_000463,Medium,11.798022479059354,20.64373246751973,,
CUST_000464,High-Value,3.0344106135250746,221.9527122734811,,
CUST_000465,Medium,7.651049432263271,58.408830393049165,,
CUST_000466,Low,9.212157111183384,55.621616067485185,,
CUST_000467,Low,7.920885959543369,31.722731711808265,,
CUST_000468,Low,16.639511496612588,27.750158579426394,,
CUST_000469,Low,14.354333257166637,47.42934191935875,,
CUST_000470,Low,1.2319496556370697,45.19372988735454,,
CUST_000471,Medium,0.5212662453322076,91.69108430187617,,
CUST_000472,Medium,1.986699345265517,42.85993860880075,,
CUST_000473,Low,1.7980584252091272,40.41639996917717,,
CUST_000474,Low,1.0492307434373203,41.51168244790796,,
CUST_000475,Low,1.0208383608285756,7.38594450412973,,
CUST_000476,Medium,5.075559158513082,88.1161905656493,,
CUST_000477,High-Value,6.8094106098858145,119.19060482976009,,
CUST_000478,Medium,7.1287254468392,131.17219893557902,,
CUST_000479,Medium,11.113635351279346,105.86765301299505,,
CUST_000480,Low,2.2315569182623465,53.957762036071216,,
CUST_000481,Low,2.7632068646586254,70.71194987985575,,
